objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237655123945190000,206.6704956346,3.4395518781,19.24411,17.51307,16.64634,16.22525,15.92437,2247,301,1,306,595766286315711000,GALAXY,0.08719063,529,52025,601
1237651715870490000,246.623819791,50.209468905,17.12928,15.76274,15.14227,14.86578,14.71914,1453,301,5,29,3701961724820300000,STAR,0.0001101765,3288,54908,10
1237662195070930000,207.8683096282,40.4479584666,18.62894,16.96052,16.23503,15.9413,15.6801,3893,301,4,290,1551578633670260000,GALAXY,0.09621786,1378,53061,322
1237679437743060000,40.3675124266,-7.3844330499,18.8031,18.71064,18.55203,18.52212,18.58469,7908,301,1,123,513501923907758000,QSO,1.148178,456,51910,333
1237657775544470000,138.5082269434,42.3768419675,17.87811,16.67632,16.18266,15.86426,15.67196,2864,301,4,212,1352324030480280000,GALAXY,0.0482276,1201,52674,430
1237654604793970000,171.7799493997,4.4093176649,18.34765,18.10418,18.20812,18.09688,17.98022,2126,301,2,351,941269679291263000,QSO,0.4695088,836,52376,63
1237657858214000000,156.3752061302,50.0806302343,19.03219,17.12945,16.23174,15.84154,15.55257,2883,301,6,81,1134920620530760000,GALAXY,0.0596042,1008,52707,49
1237657858219110000,174.4034987132,53.1354448068,18.12187,16.88165,16.35286,16.05093,15.8477,2883,301,6,159,990902733529704000,GALAXY,0.04906517,880,52367,403
1237657858220880000,181.1968679163,53.6010876982,18.84076,17.79415,17.26701,16.95295,16.76851,2883,301,6,186,993188343376275000,GALAXY,0.1233115,882,52370,526
1237657858211050000,147.0806088253,47.2247693936,19.11822,17.82666,17.12987,16.71071,16.47293,2883,301,6,36,1131562986830330000,GALAXY,0.1303955,1005,52703,122
1237658299530220000,149.7186752617,6.3357095092,19.10675,18.87323,18.84625,18.55922,18.34704,2986,301,4,208,1120391399406070000,QSO,2.06282,995,52731,440
1237661812274040000,183.1214582841,12.185186244,18.77309,17.04418,16.2535,15.89585,15.618,3804,301,3,169,1814991384592020000,GALAXY,0.07432236,1612,53149,148
1237671938737500000,291.5620513291,61.6060302608,18.12717,16.93228,16.49915,16.33079,16.26396,6162,301,1,235,2874482463248250000,STAR,-0.0005050937,2553,54631,218
1237657612876910000,180.3468510971,58.1221888094,19.19435,19.12853,19.27654,18.94356,18.99327,2826,301,5,278,7984011437822730000,QSO,1.785945,7091,56658,928
1237655107842150000,189.8119459653,59.5281976577,18.58908,16.94019,16.13186,15.79095,15.47266,2243,301,3,353,1076390862671340000,GALAXY,0.04208983,956,52401,111
1237658298996490000,156.8958621502,6.4060849764,19.29882,17.7644,16.98553,16.60639,16.31453,2986,301,3,256,1123666569986070000,GALAXY,0.1022023,998,52750,67
1237655349965290000,239.3081790613,49.821021566,17.2077,15.76825,15.01296,14.58814,14.24964,2299,301,6,267,698141819849959000,GALAXY,0.04207608,620,52375,305
1237655349966670000,242.6813920056,47.5395763065,18.10641,16.13638,15.1079,14.63222,14.24368,2299,301,6,288,700371074289789000,GALAXY,0.09110292,622,52054,223
1237667210517150000,153.6080840832,25.5368402536,18.78371,17.28245,16.723,16.53424,16.46419,5061,301,2,262,2686417311996340000,STAR,0.0001564955,2386,54064,73
1237651823247030000,217.8601717108,4.6365866755,19.04729,18.17871,17.8704,17.60548,17.53343,1478,301,5,65,658789193341757000,GALAXY,0.1108366,585,52027,501
1237664852564710000,199.7420344267,36.1340715317,19.44164,19.34188,19.15727,19.27427,19.3509,4512,301,2,27,9992490996355850000,QSO,1.079657,8875,57779,470
1237659326025370000,238.6045959945,46.1939969704,17.64851,16.29039,15.69138,15.36803,15.13377,3225,301,4,177,1315056359691020000,GALAXY,0.0396138,1168,52731,19
1237655108368140000,145.3303653417,53.1775247701,18.86629,17.30835,16.67183,16.39354,16.26833,2243,301,4,187,2684287552923400000,STAR,-0.000454404,2384,53763,517
1237655108374100000,167.7826604137,58.8992380593,16.8495,15.92487,15.71288,15.6337,15.64119,2243,301,4,278,2695480594514600000,STAR,0.001118316,2394,54551,277
1237666340799450000,16.2323587587,1.0966437293,19.4339,18.05215,17.23159,16.83209,16.5457,4858,301,6,463,445971567420140000,GALAXY,0.1495114,396,51816,419
1237678618490960000,358.6442186135,2.1807295657,19.51913,17.48827,16.46506,16.01366,15.62588,7717,301,3,320,4816825293716350000,GALAXY,0.09290503,4278,55505,820
1237671938726430000,238.4077735847,59.9922930947,19.54962,19.27887,19.13665,19.1895,18.9869,6162,301,1,66,9484795908145300000,QSO,0.9106312,8424,58248,782
1237648703520510000,222.5731283407,-0.6501427968,18.63844,16.90358,16.11441,15.73233,15.41901,752,301,2,528,346807985516866000,GALAXY,0.0427188,308,51662,112
1237667735057140000,212.9080697743,19.949658347,19.43098,17.78284,16.94248,16.48228,16.18778,5183,301,3,523,3119879712927670000,GALAXY,0.07687687,2771,54527,40
1237666433652620000,338.5599794298,22.5433925108,18.22389,17.20754,16.84483,16.70197,16.65266,4880,301,3,74,8540122987600560000,STAR,-0.0003278831,7585,57190,626
1237666214611980000,19.4651496088,26.1912332822,19.28648,18.03049,17.46008,17.25002,17.16247,4829,301,3,115,2296976054465620000,STAR,3.925979E-007,2040,53384,510
1237657858212760000,152.300858178,49.0149046799,19.52926,17.945,17.16732,16.78148,16.48236,2883,301,6,62,1132662498541990000,GALAXY,0.1154215,1006,52708,26
1237657858220560000,179.9843487471,53.4957742925,17.98196,16.86329,16.34326,16.0977,15.90327,2883,301,6,181,993157282172791000,GALAXY,0.003532483,882,52370,413
1237657858221020000,181.7884798297,53.6714617329,17.17982,15.1898,14.21713,13.77905,13.49343,2883,301,6,188,993199613370460000,GALAXY,0.0589259,882,52370,567
1237661812270690000,175.3090260176,12.0692118734,19.50929,18.29935,17.73655,17.39263,17.16381,3804,301,3,118,1810523518908000000,GALAXY,0.08133753,1608,53138,278
1237661812268010000,169.0292153953,11.6501146946,18.00176,16.12202,15.23148,14.81932,14.48121,3804,301,3,77,1807141969621710000,GALAXY,0.07326986,1605,53062,264
1237667210505220000,126.3745004449,15.8513560969,17.83563,16.71456,16.37729,16.36408,16.26875,5061,301,2,80,2560427567433670000,STAR,5.074647E-005,2274,53726,477
1237648703509760000,198.0886729606,-0.8026780126,19.40479,17.52898,16.63239,16.22235,15.90367,752,301,2,364,332205377007413000,GALAXY,0.08268686,295,51985,236
1237658300063090000,140.5667001067,5.8393479439,18.88403,17.11478,16.17621,15.73921,15.42675,2986,301,5,147,1115907315707440000,GALAXY,0.08324286,991,52707,511
1237658300066430000,148.2042388292,6.4565742292,18.71278,17.13133,16.23501,15.82828,15.49948,2986,301,5,198,1119295461090420000,GALAXY,0.1258814,994,52725,549
1237658300069580000,155.3474592216,7.1330255791,19.00322,17.13064,16.14661,15.72297,15.38921,2986,301,5,246,1123766075788390000,GALAXY,0.1100761,998,52750,429
1237658300070490000,157.5310514095,7.2304691874,17.5918,16.27084,15.65935,15.32054,15.08121,2986,301,5,260,1124868884038440000,GALAXY,0.03520798,999,52636,345
1237667142860410000,125.2187028567,18.01554615,19.08935,17.2855,16.33994,15.81614,15.36611,5045,301,4,94,2557052616492210000,GALAXY,0.04376379,2271,53726,487
1237667142861000000,126.3926162708,18.7670937084,19.37792,18.30105,18.07744,17.85064,17.79204,5045,301,4,103,2559299193340450000,GALAXY,0.06001835,2273,53709,468
1237662193462020000,212.3216414859,38.1540879032,19.58717,18.30636,17.50174,17.08293,16.82986,3893,301,1,316,1552627293271120000,GALAXY,0.1515379,1379,53084,41
1237655107840120000,180.5342674264,59.5319854814,19.45745,18.06114,17.51602,17.23163,16.99762,2243,301,3,322,1074183868023600000,GALAXY,0.05411252,954,52405,274
1237651735777710000,227.4185290046,1.3862226107,16.59267,15.23003,14.49821,14.12246,13.84786,1458,301,2,685,4518305689832280000,GALAXY,0.02830637,4013,55629,252
1237667782831440000,176.8480819297,22.4078953922,18.6934,17.8996,17.61947,17.37489,17.38927,5194,301,4,413,2822802105541090000,GALAXY,0.06216231,2507,53876,622
1237671122693190000,149.6882347931,13.3176819983,17.0777,15.91564,15.40394,15.17165,15.0771,5972,301,1,227,3656974931222180000,STAR,-4.944843E-005,3248,54880,189
1237661385989160000,193.5666642438,56.2013030554,19.40817,19.06599,19.20845,19.38369,19.57552,3705,301,1,26,1484018312370220000,QSO,2.444554,1318,52781,299
1237661386009020000,249.9682863872,32.254971314,19.53349,19.38813,19.40368,19.16638,19.19359,3705,301,1,329,12288100309113500000,QSO,1.851272,10914,58257,104
1237665549437830000,241.1257439177,16.3768732326,19.16346,17.86504,17.27015,16.99268,16.84704,4674,301,4,251,3703141500830460000,STAR,-4.996741E-005,3289,54910,206
1237650371018620000,179.5858144256,-2.1629187932,18.89777,16.96445,16.01384,15.57471,15.21966,1140,301,4,178,372777637375928000,GALAXY,0.0822593,331,52368,381
1237650371015670000,172.8696953034,-2.1407469992,19.15994,17.58074,16.67041,16.20398,15.87729,1140,301,4,133,368276785286113000,GALAXY,0.1203746,327,52294,391
1237657611802510000,177.6690289414,57.2886548773,17.52468,16.44564,16.1565,16.08454,16.09768,2826,301,3,268,1476217551980620000,STAR,0.000026031,1311,52765,592
1237651736302780000,200.5216169928,2.2410469217,18.95906,17.14136,16.19647,15.72365,15.36591,1458,301,3,505,593445772343667000,GALAXY,0.1092426,527,52342,351
1237651736294000000,180.3146662117,2.3026575636,18.01071,15.97573,15.0477,14.61908,14.2817,1458,301,3,371,5345910291116080000,GALAXY,0.07794929,4748,55631,500
1237665129614020000,174.7449134152,35.4297072743,19.25161,18.39953,18.11126,17.99712,17.97987,4576,301,6,392,5196034761404210000,STAR,-0.0002831992,4615,55618,24
1237667207824340000,105.1896357261,66.5345058725,19.21184,17.60247,17.01755,16.80396,16.69545,5060,301,5,133,2631338920834520000,STAR,-8.845319E-005,2337,53740,403
1237668348139010000,221.9127437715,13.0144927016,19.23498,19.15613,19.47064,19.80573,19.92299,5326,301,1,146,6162105266949350000,STAR,-6.241252E-005,5473,56033,200
1237667293725850000,137.9808905203,20.0062155178,16.37773,14.79098,14.03288,13.59701,13.31044,5080,301,5,166,2573970526594690000,GALAXY,0.02754629,2286,53700,594
1237651066813090000,167.6096726456,64.2787440717,19.47793,18.23536,17.75877,17.59449,17.52618,1302,301,4,327,3743703584827610000,STAR,-0.0002339059,3325,54942,314
1237651066813870000,171.7931316592,64.7390945612,19.36362,18.03343,17.51706,17.3067,17.21043,1302,301,4,339,3743756636263650000,STAR,-0.0005434621,3325,54942,507
1237662195072760000,213.1236663377,39.2511867887,17.87543,16.38304,15.76273,15.48104,15.27034,3893,301,4,318,1553848300933770000,GALAXY,0.02512658,1380,53084,387
1237662475304630000,244.003603862,32.8488028247,17.68284,17.53525,17.67415,17.53402,17.63553,3958,301,6,93,1896106756929510000,GALAXY,0.03094261,1684,53239,332
1237663785282440000,25.7760879428,0.9168328168,17.10785,15.75497,15.25964,15.05137,14.94867,4263,301,6,288,2146078527387100000,STAR,-0.0003699603,1906,53293,412
1237663785282700000,26.3778092433,0.9541656814,17.08239,15.75281,15.22359,15.00135,14.89874,4263,301,6,292,2146119484195240000,STAR,0.0001520117,1906,53293,561
1237669679579140000,4.2885123118,6.6184846882,18.19765,17.28603,17.03517,16.94426,16.91087,5636,301,1,150,12735126555480800000,STAR,0.0004832393,11311,58429,264
1237654601563240000,149.707062269,4.23366953,19.30927,17.95894,17.21651,16.80112,16.52728,2125,301,4,206,644145901878667000,GALAXY,0.1571995,572,52289,477
1237671140937760000,169.2866441767,-12.8530424661,16.93867,15.30907,14.71465,14.51655,14.43803,5976,301,3,89,3219007833718680000,STAR,0.000037896,2859,54570,218
1237650760780740000,181.8530736785,-3.1524778628,18.23557,16.78944,16.08191,15.68643,15.34051,1231,301,2,84,373879622888090000,GALAXY,0.02587438,332,52367,294
1237648722290800000,148.7153291602,0.8024459979,19.53848,19.65993,19.98834,20.26334,20.4243,756,301,5,220,541571631097604000,STAR,-5.657182E-005,481,51908,50
1237661385992110000,205.0698394381,54.7741468304,17.62808,15.84957,15.01823,14.62624,14.31831,3705,301,1,71,1487329216474150000,GALAXY,0.04002905,1321,52764,56
1237661385994670000,214.4542269841,52.8458520694,19.38785,17.88447,17.07084,16.65147,16.38692,3705,301,1,110,1491828967777270000,GALAXY,0.08243949,1325,52762,42
1237668348133830000,209.9369114691,14.8796523201,17.69021,15.95997,15.20648,14.82828,14.56517,5326,301,1,67,3089547206496120000,GALAXY,0.06170499,2744,54272,283
1237654601029390000,156.6050049586,4.0928640095,17.21865,17.27726,17.66309,17.99031,18.3292,2125,301,3,252,5372929965120840000,STAR,-0.000140772,4772,55654,493
1237669516361660000,345.2764636926,5.9710015886,17.37809,16.17212,15.68399,15.48266,15.39682,5598,301,1,17,2600853311183680000,STAR,-0.0005328787,2310,53710,89
1237662473689040000,232.0093864099,38.8427402429,17.42607,16.02468,15.54768,15.35668,15.3048,3958,301,3,17,3277523018938610000,STAR,2.933678E-005,2911,54631,103
1237662473688650000,230.8413431986,39.2838377866,18.20569,17.16524,16.84009,16.72192,16.65688,3958,301,3,11,3277559302822320000,STAR,-3.407271E-005,2911,54631,235
1237655108364210000,134.0674666175,47.7260491618,17.21296,16.33092,16.08029,15.97587,15.98001,2243,301,4,127,8458985894539710000,STAR,-0.0001017572,7513,56780,363
1237654600487140000,144.3005431,3.1355917409,19.4833,17.32483,16.31743,15.8562,15.4956,2125,301,2,170,5339280786242950000,GALAXY,0.09294669,4742,55660,958
1237665536542770000,242.6613977683,19.0574835646,16.81211,15.54432,14.9957,14.69846,14.45195,4671,301,4,96,3340708377985570000,STAR,-0.0002645281,2967,54584,594
1237661385990080000,197.1559541053,56.0367414548,18.95241,17.17375,16.31162,15.92282,15.65399,3705,301,1,40,1485131018305300000,GALAXY,0.08917032,1319,52791,251
1237655108906840000,151.2032996853,55.739171717,19.28345,18.84156,18.61086,18.40389,18.56702,2243,301,5,215,1065188763430320000,GALAXY,0.1538871,946,52407,318
1237671124833010000,131.8078352187,11.2148755644,19.2957,17.39907,16.53192,16.10805,15.8307,5972,301,5,110,2898173631114800000,GALAXY,0.06441645,2574,54084,390
1237667781767000000,199.6647946657,21.0014358203,19.37985,18.20151,17.52622,17.14877,16.92828,5194,301,2,555,2984762103044270000,GALAXY,0.1106148,2651,54507,5
1237661433781030000,215.3572778668,42.6281301026,18.84468,17.95012,17.62337,17.49944,17.46242,3716,301,2,184,6822072553999450000,STAR,-0.0003905509,6059,56093,891
1237657857143930000,169.4204669986,51.6851065959,18.90047,17.45732,16.79761,16.44543,16.22279,2883,301,4,137,988681444928809000,GALAXY,0.07774623,878,52353,514
1237668349205410000,204.8335637614,16.104888214,17.99148,16.75729,16.24011,15.89314,15.69283,5326,301,3,34,2935265657555540000,GALAXY,0.07344059,2607,54184,162
1237668349211380000,218.7922077694,14.3484240399,19.07106,17.09939,16.00439,15.56404,15.20519,5326,301,3,125,3094046132561540000,GALAXY,0.1463451,2748,54234,266
1237668349212890000,222.4168009659,13.7745240804,19.10051,17.5494,16.74211,16.32389,16.04869,5326,301,3,148,3095106611643970000,GALAXY,0.09841856,2749,54241,28
1237663916265110000,118.8902624914,50.413095985,18.98416,17.13273,16.61751,16.352,16.14844,4294,301,2,77,2104360033142730000,GALAXY,0.02204587,1869,53327,193
1237659144559260000,214.9058777325,55.5102848913,18.23312,16.71932,16.12781,15.89185,15.8048,3183,301,2,120,2755132947722950000,STAR,-0.0004002409,2447,54498,203
1237659144559590000,216.0470813057,55.1643197387,19.30164,19.11101,19.02465,19.15438,18.93508,3183,301,2,125,9460029401934880000,QSO,0.9166906,8402,57843,794
1237671124839630000,146.9278771549,14.4974464238,19.3464,17.67873,16.90242,16.49717,16.17062,5972,301,5,211,2907210792984140000,GALAXY,0.09327226,2582,54139,499
1237655123930120000,172.1299575948,3.6383301385,18.87852,16.99052,16.11835,15.73389,15.44662,2247,301,1,76,576575409810860000,GALAXY,0.06378175,512,51992,417
1237655123933790000,180.5073822038,3.8899481094,19.34183,18.38332,17.78762,17.44803,17.19562,2247,301,1,132,948086376505567000,GALAXY,0.1338091,842,52376,286
1237655123946180000,208.8528191682,3.4647314119,19.19516,17.87881,17.3576,17.05836,16.79818,2247,301,1,321,962647208975428000,GALAXY,0.06969559,855,52375,10
1237672027316880000,331.173752992,45.7232548992,18.93203,16.97727,16.11983,15.75565,15.52245,6182,301,6,169,2877950862091640000,STAR,-0.0002119638,2556,54000,548
1237661435922550000,197.1455950708,47.9940321761,18.59202,18.37993,17.96773,17.9505,17.25171,3716,301,6,93,8342952513750980000,QSO,0.3139374,7410,57104,124
1237665567149000000,226.8970916285,19.9083005385,19.11802,17.43103,16.57921,16.14667,15.83871,4678,301,5,166,3143670396260210000,GALAXY,0.07335448,2792,54556,574
1237658191606380000,117.5280380774,23.9737225134,17.00945,15.88825,15.57384,15.47929,15.47169,2961,301,3,13,8393770286282200000,STAR,0.0001800102,7455,56768,678
1237666338652420000,17.3065510021,-0.4314474872,19.51896,17.54673,16.52963,16.12451,15.74891,4858,301,2,470,447047714056726000,GALAXY,0.103002,397,51794,238
1237672795573190000,4.6939214502,-11.1308563891,19.24367,18.03875,17.4769,17.14598,16.93641,6361,301,5,78,734089523910175000,GALAXY,0.1075421,652,52138,10
1237666214070850000,18.6666660278,16.3507012463,19.11632,17.5815,17.00705,16.80813,16.71321,4829,301,2,50,3157190262959140000,STAR,-0.0002476338,2804,54368,607
1237666214081460000,22.376167088,40.4711801135,17.5432,15.61519,14.87502,14.61522,14.5049,4829,301,2,212,2630261673847450000,STAR,-3.537894E-005,2336,53712,580
1237680097551650000,20.9134195794,3.5804268462,17.39257,16.43425,16.14704,16.01888,15.9769,8061,301,6,35,10626331143317000000,STAR,8.123074E-005,9438,58135,319
1237655742948110000,231.7024507021,4.4714526052,18.96272,18.01832,17.59019,17.23063,17.13737,2391,301,2,165,2066100897523460000,GALAXY,0.1006092,1835,54563,271
1237658299529630000,148.3302209897,6.1401942179,19.46221,18.56896,18.2481,18.14492,18.13382,2986,301,4,199,1119297934991580000,STAR,7.493149E-005,994,52725,558
1237667782847630000,216.4640204721,19.6452159499,18.73459,17.346,16.48229,16.02506,15.70198,5194,301,4,660,3123353894910980000,GALAXY,0.1292061,2774,54534,391
1237658299519800000,125.9041673275,3.8821533588,19.11345,18.01698,16.90677,16.69868,16.62247,2986,301,4,49,1334245584881610000,STAR,6.29678E-005,1185,52642,197
1237654602641830000,160.7706530146,5.4210140431,19.2642,19.21598,18.9166,18.89837,18.92857,2125,301,6,280,1125922766051110000,QSO,1.184903,1000,52643,83
1237651538168580000,149.5342468146,62.4091783514,19.15384,16.83046,15.91939,15.61858,15.48258,1412,301,2,65,3708783644882610000,STAR,-5.602363E-005,3294,54918,252
1237662529525780000,205.9348426174,13.7080954996,19.15993,18.04446,17.50453,17.15485,16.96538,3971,301,3,50,1999641455110420000,GALAXY,0.08069728,1776,53858,157
1237662529531740000,219.7871936725,12.0685732917,19.42647,18.02206,17.30044,16.93386,16.6419,3971,301,3,141,1925307591185950000,GALAXY,0.08012336,1710,53504,68
1237662529526890000,208.593476119,13.4695770159,18.5703,16.71195,15.84014,15.43838,15.11957,3971,301,3,67,2000742341110950000,GALAXY,0.06494939,1777,53857,66
